team,points,date
Everton,1,2013-11-09
Liverpool,3,2013-11-09
Fulham,0,2013-11-09
Southampton,3,2013-11-09
Hull,0,2013-11-09
Man Utd,3,2013-11-10
Arsenal,0,2013-11-10
Swansea,1,2013-11-10
Stoke,1,2013-11-10
Sunderland,3,2013-11-10
Man City,0,2013-11-10
Tottenham,0,2013-11-10
Newcastle,3,2013-11-10
West Ham,0,2013-11-23
Chelsea,3,2013-11-23
Arsenal,3,2013-11-23
Southampton,0,2013-11-23
Fulham,0,2013-11-23
Swansea,3,2013-11-23
Hull,0,2013-11-23
Crystal Palace,3,2013-11-23
Newcastle,3,2013-11-23
Norwich,0,2013-11-23
Stoke,3,2013-11-23
Sunderland,0,2013-11-23
Everton,1,2013-11-23
Liverpool,1,2013-11-23
Cardiff,1,2013-11-24
Man Utd,1,2013-11-24
Man City,3,2013-11-24
Tottenham,0,2013-11-24
West Brom,1,2013-11-25
Aston Villa,1,2013-11-25
Newcastle,3,2013-11-30
West Brom,0,2013-11-30
Aston Villa,1,2013-11-30
Sunderland,1,2013-11-30
Cardiff,0,2013-11-30
Arsenal,3,2013-11-30
Everton,3,2013-11-30
Stoke,0,2013-11-30
Norwich,3,2013-11-30
Crystal Palace,0,2013-11-30
West Ham,3,2013-11-30
Fulham,0,2013-11-30
Chelsea,3,2013-12-01
Southampton,0,2013-12-01
Man City,3,2013-12-01
Swansea,0,2013-12-01
Hull,3,2013-12-01
Liverpool,0,2013-12-01
Tottenham,1,2013-12-01
Man Utd,1,2013-12-01
Crystal Palace,3,2013-12-03
West Ham,0,2013-12-03
Fulham,0,2013-12-04
Tottenham,3,2013-12-04
West Brom,0,2013-12-04
Man City,3,2013-12-04
Arsenal,3,2013-12-04
Hull,0,2013-12-04
Liverpool,3,2013-12-04
Norwich,0,2013-12-04
Man Utd,0,2013-12-04
Everton,3,2013-12-04
Southampton,0,2013-12-04
Aston Villa,3,2013-12-04
Stoke,1,2013-12-04
Cardiff,1,2013-12-04
Sunderland,0,2013-12-04
Chelsea,3,2013-12-04
Swansea,3,2013-12-04
Newcastle,0,2013-12-04
Sunderland,0,2013-12-07
Tottenham,3,2013-12-07
Crystal Palace,3,2013-12-07
Cardiff,0,2013-12-07
Liverpool,3,2013-12-07
West Ham,0,2013-12-07
Southampton,1,2013-12-07
Man City,1,2013-12-07
Stoke,3,2013-12-07
Chelsea,0,2013-12-07
West Brom,0,2013-12-07
Norwich,3,2013-12-07
Man Utd,0,2013-12-07
Newcastle,3,2013-12-07
Arsenal,1,2013-12-08
Everton,1,2013-12-08
Fulham,3,2013-12-08
Aston Villa,0,2013-12-08
Swansea,1,2013-12-09
Hull,1,2013-12-09
Hull,1,2013-12-14
Stoke,1,2013-12-14
Cardiff,3,2013-12-14
West Brom,0,2013-12-14
Chelsea,3,2013-12-14
Crystal Palace,0,2013-12-14
Everton,3,2013-12-14
Fulham,0,2013-12-14
Newcastle,1,2013-12-14
Southampton,1,2013-12-14
West Ham,1,2013-12-14
Sunderland,1,2013-12-14
Man City,3,2013-12-14
Arsenal,0,2013-12-14
Tottenham,0,2013-12-15
Liverpool,3,2013-12-15
Aston Villa,0,2013-12-15
Man Utd,3,2013-12-15
Norwich,1,2013-12-15
Swansea,1,2013-12-15
Crystal Palace,0,2013-12-21
Newcastle,3,2013-12-21
Fulham,0,2013-12-21
Man City,3,2013-12-21
Man Utd,3,2013-12-21
West Ham,0,2013-12-21
Stoke,3,2013-12-21
Aston Villa,0,2013-12-21
Sunderland,1,2013-12-21
Norwich,1,2013-12-21
West Brom,1,2013-12-21
Hull,1,2013-12-21
Liverpool,3,2013-12-21
Cardiff,0,2013-12-21
Swansea,0,2013-12-22
Everton,3,2013-12-22
Southampton,0,2013-12-22
Tottenham,3,2013-12-22
Arsenal,1,2013-12-23
Chelsea,1,2013-12-23
Man City,3,2013-12-26
Liverpool,0,2013-12-26
Aston Villa,0,2013-12-26
Crystal Palace,3,2013-12-26
Cardiff,0,2013-12-26
Southampton,3,2013-12-26
Chelsea,3,2013-12-26
Swansea,0,2013-12-26
Everton,0,2013-12-26
Sunderland,3,2013-12-26
Newcastle,3,2013-12-26
Stoke,0,2013-12-26
Norwich,0,2013-12-26
Fulham,3,2013-12-26
Tottenham,1,2013-12-26
West Brom,1,2013-12-26
West Ham,0,2013-12-26
Arsenal,3,2013-12-26
Hull,0,2013-12-26
Man Utd,3,2013-12-26
Cardiff,1,2013-12-28
Sunderland,1,2013-12-28
Aston Villa,1,2013-12-28
Swansea,1,2013-12-28
Hull,3,2013-12-28
Fulham,0,2013-12-28
Man City,3,2013-12-28
Crystal Palace,0,2013-12-28
Norwich,0,2013-12-28
Man Utd,3,2013-12-28
West Ham,1,2013-12-28
West Brom,1,2013-12-28
Chelsea,3,2013-12-29
Liverpool,0,2013-12-29
Tottenham,3,2013-12-29
Stoke,0,2013-12-29
Everton,3,2013-12-29
Southampton,0,2013-12-29
Newcastle,0,2013-12-29
Arsenal,3,2013-12-29
Man Utd,0,2014-01-01
Tottenham,3,2014-01-01
Arsenal,3,2014-01-01
Cardiff,0,2014-01-01
Crystal Palace,1,2014-01-01
Norwich,1,2014-01-01
Fulham,3,2014-01-01
West Ham,0,2014-01-01
Liverpool,3,2014-01-01
Hull,0,2014-01-01
Southampton,0,2014-01-01
Chelsea,3,2014-01-01
Stoke,1,2014-01-01
Everton,1,2014-01-01
Sunderland,0,2014-01-01
Aston Villa,3,2014-01-01
West Brom,3,2014-01-01
Newcastle,0,2014-01-01
Swansea,0,2014-01-01
Man City,3,2014-01-01
Man Utd,3,2014-01-11
Swansea,0,2014-01-11
Cardiff,0,2014-01-11
West Ham,3,2014-01-11
Everton,3,2014-01-11
Norwich,0,2014-01-11
Fulham,0,2014-01-11
Sunderland,3,2014-01-11
Southampton,3,2014-01-11
West Brom,0,2014-01-11
Tottenham,3,2014-01-11
Crystal Palace,0,2014-01-11
Hull,0,2014-01-11
Chelsea,3,2014-01-11
Stoke,0,2014-01-12
Liverpool,3,2014-01-12
Newcastle,0,2014-01-12
Man City,3,2014-01-12
Aston Villa,0,2014-01-13
Arsenal,3,2014-01-13
Liverpool,1,2014-01-18
Aston Villa,1,2014-01-18
Arsenal,3,2014-01-18
Fulham,0,2014-01-18
Crystal Palace,3,2014-01-18
Stoke,0,2014-01-18
Man City,3,2014-01-18
Cardiff,0,2014-01-18
Norwich,3,2014-01-18
Hull,0,2014-01-18
West Ham,0,2014-01-18
Newcastle,3,2014-01-18
Sunderland,1,2014-01-18
Southampton,1,2014-01-18
Chelsea,3,2014-01-19
Man Utd,0,2014-01-19
Swansea,0,2014-01-19
Tottenham,3,2014-01-19
West Brom,1,2014-01-20
Everton,1,2014-01-20
Crystal Palace,3,2014-01-28
Hull,0,2014-01-28
Liverpool,3,2014-01-28
Everton,0,2014-01-28
Man Utd,3,2014-01-28
Cardiff,0,2014-01-28
Norwich,1,2014-01-28
Newcastle,1,2014-01-28
Southampton,1,2014-01-28
Arsenal,1,2014-01-28
Swansea,3,2014-01-28
Fulham,0,2014-01-28
Aston Villa,3,2014-01-29
West Brom,0,2014-01-29
Chelsea,1,2014-01-29
West Ham,1,2014-01-29
Sunderland,3,2014-01-29
Stoke,0,2014-01-29
Tottenham,0,2014-01-29
Man City,3,2014-01-29
Cardiff,3,2014-02-01
Norwich,0,2014-02-01
Everton,3,2014-02-01
Aston Villa,0,2014-02-01
Fulham,0,2014-02-01
Southampton,3,2014-02-01
Hull,1,2014-02-01
Tottenham,1,2014-02-01
Stoke,3,2014-02-01
Man Utd,0,2014-02-01
Newcastle,0,2014-02-01
Sunderland,3,2014-02-01
West Ham,3,2014-02-01
Swansea,0,2014-02-01
Arsenal,3,2014-02-02
Crystal Palace,0,2014-02-02
West Brom,1,2014-02-02
Liverpool,1,2014-02-02
Man City,0,2014-02-03
Chelsea,3,2014-02-03
Swansea,3,2014-02-08
Cardiff,0,2014-02-08
Aston Villa,0,2014-02-08
West Ham,3,2014-02-08
Chelsea,3,2014-02-08
Newcastle,0,2014-02-08
Crystal Palace,3,2014-02-08
West Brom,0,2014-02-08
Norwich,1,2014-02-08
Man City,1,2014-02-08
Southampton,1,2014-02-08
Stoke,1,2014-02-08
Sunderland,0,2014-02-08
Hull,3,2014-02-08
Liverpool,3,2014-02-08
Arsenal,0,2014-02-08
Man Utd,1,2014-02-09
Fulham,1,2014-02-09
Tottenham,3,2014-02-09
Everton,0,2014-02-09
West Brom,1,2014-02-11
Chelsea,1,2014-02-11
Cardiff,1,2014-02-11
Aston Villa,1,2014-02-11
Hull,0,2014-02-11
Southampton,3,2014-02-11
West Ham,3,2014-02-11
Norwich,0,2014-02-11
Fulham,0,2014-02-12
Liverpool,3,2014-02-12
Stoke,1,2014-02-12
Swansea,1,2014-02-12
Arsenal,1,2014-02-12
Man Utd,1,2014-02-12
Newcastle,0,2014-02-12
Tottenham,3,2014-02-12
Crystal Palace,0,2014-02-22
Man Utd,3,2014-02-22
Arsenal,3,2014-02-22
Sunderland,0,2014-02-22
Cardiff,0,2014-02-22
Hull,3,2014-02-22
Man City,3,2014-02-22
Stoke,0,2014-02-22
West Brom,1,2014-02-22
Fulham,1,2014-02-22
West Ham,3,2014-02-22
Southampton,0,2014-02-22
Chelsea,3,2014-02-22
Everton,0,2014-02-22
Norwich,3,2014-02-23
Tottenham,0,2014-02-23
Liverpool,3,2014-02-23
Swansea,0,2014-02-23
Newcastle,3,2014-02-23
Aston Villa,0,2014-02-23
Southampton,0,2014-03-01
Liverpool,3,2014-03-01
Everton,3,2014-03-01
West Ham,0,2014-03-01
Fulham,0,2014-03-01
Chelsea,3,2014-03-01
Hull,0,2014-03-01
Newcastle,3,2014-03-01
Stoke,3,2014-03-01
Arsenal,0,2014-03-01
Aston Villa,3,2014-03-02
Norwich,0,2014-03-02
Swansea,1,2014-03-02
Crystal Palace,1,2014-03-02
Tottenham,3,2014-03-02
Cardiff,0,2014-03-02
Chelsea,3,2014-03-08
Tottenham,0,2014-03-08
Cardiff,3,2014-03-08
Fulham,0,2014-03-08
Crystal Palace,0,2014-03-08
Southampton,3,2014-03-08
Norwich,1,2014-03-08
Stoke,1,2014-03-08
West Brom,0,2014-03-08
Man Utd,3,2014-03-08
Aston Villa,3,2014-03-15
Chelsea,0,2014-03-15
Everton,3,2014-03-15
Cardiff,0,2014-03-15
Fulham,3,2014-03-15
Newcastle,0,2014-03-15
Southampton,3,2014-03-15
Norwich,0,2014-03-15
Stoke,3,2014-03-15
West Ham,0,2014-03-15
Sunderland,1,2014-03-15
Crystal Palace,1,2014-03-15
Swansea,0,2014-03-15
West Brom,3,2014-03-15
Hull,0,2014-03-15
Man City,3,2014-03-15
Tottenham,0,2014-03-16
Arsenal,3,2014-03-16
Man Utd,0,2014-03-16
Liverpool,3,2014-03-16
West Ham,0,2014-03-22
Man Utd,3,2014-03-22
Cardiff,0,2014-03-22
Liverpool,3,2014-03-22
Everton,3,2014-03-22
Swansea,0,2014-03-22
Hull,3,2014-03-22
West Brom,0,2014-03-22
Man City,3,2014-03-22
Fulham,0,2014-03-22
Newcastle,3,2014-03-22
Crystal Palace,0,2014-03-22
Norwich,3,2014-03-22
Sunderland,0,2014-03-22
Chelsea,3,2014-03-22
Arsenal,0,2014-03-22
Aston Villa,0,2014-03-23
Stoke,3,2014-03-23
Tottenham,3,2014-03-23
Southampton,0,2014-03-23
Arsenal,1,2014-03-25
Swansea,1,2014-03-25
Man Utd,0,2014-03-25
Man City,3,2014-03-25
Newcastle,0,2014-03-25
Everton,3,2014-03-25
Liverpool,3,2014-03-26
Sunderland,0,2014-03-26
West Ham,3,2014-03-26
Hull,0,2014-03-26
Arsenal,1,2014-03-29
Man City,1,2014-03-29
Crystal Palace,3,2014-03-29
Chelsea,0,2014-03-29
Southampton,3,2014-03-29
Newcastle,0,2014-03-29
Stoke,3,2014-03-29
Hull,0,2014-03-29
Swansea,3,2014-03-29
Norwich,0,2014-03-29
West Brom,1,2014-03-29
Cardiff,1,2014-03-29
Man Utd,3,2014-03-29
Aston Villa,0,2014-03-29
Liverpool,3,2014-03-30
Tottenham,0,2014-03-30
Fulham,0,2014-03-30
Everton,3,2014-03-30
Sunderland,0,2014-03-31
West Ham,3,2014-03-31
Chelsea,3,2014-04-05
Stoke,0,2014-04-05
Aston Villa,0,2014-04-05
Fulham,3,2014-04-05
Cardiff,0,2014-04-05
Crystal Palace,3,2014-04-05
Hull,3,2014-04-05
Swansea,0,2014-04-05
Newcastle,0,2014-04-05
Man Utd,3,2014-04-05
Norwich,0,2014-04-05
West Brom,3,2014-04-05
Man City,3,2014-04-05
Southampton,0,2014-04-05
West Ham,0,2014-04-06
Liverpool,3,2014-04-06
Everton,3,2014-04-06
Arsenal,0,2014-04-06
Tottenham,3,2014-04-07
Sunderland,0,2014-04-07
Crystal Palace,3,2014-04-12
Aston Villa,0,2014-04-12
Fulham,3,2014-04-12
Norwich,0,2014-04-12
Southampton,0,2014-04-12
Cardiff,3,2014-04-12
Stoke,3,2014-04-12
Newcastle,0,2014-04-12
Sunderland,0,2014-04-12
Everton,3,2014-04-12
West Brom,1,2014-04-12
Tottenham,1,2014-04-12
Swansea,0,2014-04-13
Chelsea,3,2014-04-13
Liverpool,3,2014-04-13
Man City,0,2014-04-13
Arsenal,3,2014-04-15
West Ham,0,2014-04-15
Everton,0,2014-04-16
Crystal Palace,3,2014-04-16
Man City,1,2014-04-16
Sunderland,1,2014-04-16
Chelsea,0,2014-04-19
Sunderland,3,2014-04-19
Aston Villa,1,2014-04-19
Southampton,1,2014-04-19
Cardiff,1,2014-04-19
Stoke,1,2014-04-19
Newcastle,0,2014-04-19
Swansea,3,2014-04-19
West Ham,0,2014-04-19
Crystal Palace,3,2014-04-19
Tottenham,3,2014-04-19
Fulham,0,2014-04-19
Everton,3,2014-04-20
Man Utd,0,2014-04-20
Hull,0,2014-04-20
Arsenal,3,2014-04-20
Norwich,0,2014-04-20
Liverpool,3,2014-04-20
Man City,3,2014-04-21
West Brom,0,2014-04-21
Man Utd,3,2014-04-26
Norwich,0,2014-04-26
Fulham,1,2014-04-26
Hull,1,2014-04-26
Stoke,0,2014-04-26
Tottenham,3,2014-04-26
Swansea,3,2014-04-26
Aston Villa,0,2014-04-26
West Brom,3,2014-04-26
West Ham,0,2014-04-26
Southampton,3,2014-04-26
Everton,0,2014-04-26
Crystal Palace,0,2014-04-27
Man City,3,2014-04-27
Liverpool,0,2014-04-27
Chelsea,3,2014-04-27
Sunderland,3,2014-04-27
Cardiff,0,2014-04-27
Arsenal,3,2014-04-28
Newcastle,0,2014-04-28
Everton,0,2014-05-03
Man City,3,2014-05-03
Aston Villa,3,2014-05-03
Hull,0,2014-05-03
Man Utd,0,2014-05-03
Sunderland,3,2014-05-03
Newcastle,3,2014-05-03
Cardiff,0,2014-05-03
Stoke,3,2014-05-03
Fulham,0,2014-05-03
Swansea,0,2014-05-03
Southampton,3,2014-05-03
West Ham,3,2014-05-03
Tottenham,0,2014-05-03
Chelsea,1,2014-05-04
Norwich,1,2014-05-04
Arsenal,3,2014-05-04
West Brom,0,2014-05-04
Crystal Palace,1,2014-05-05
Liverpool,1,2014-05-05
Man Utd,3,2014-05-06
Hull,0,2014-05-06
Man City,3,2014-05-07
Aston Villa,0,2014-05-07
Sunderland,3,2014-05-07
West Brom,0,2014-05-07
Cardiff,0,2014-05-11
Chelsea,3,2014-05-11
Fulham,1,2014-05-11
Crystal Palace,1,2014-05-11
Hull,0,2014-05-11
Everton,3,2014-05-11
Liverpool,3,2014-05-11
Newcastle,0,2014-05-11
Man City,3,2014-05-11
West Ham,0,2014-05-11
Norwich,0,2014-05-11
Arsenal,3,2014-05-11
Southampton,1,2014-05-11
Man Utd,1,2014-05-11
Sunderland,0,2014-05-11
Swansea,3,2014-05-11
Tottenham,3,2014-05-11
Aston Villa,0,2014-05-11
West Brom,0,2014-05-11
Stoke,3,2014-05-11
